1.500000000000000222e-01,2.698112929752817468e+00,1.871661834391716628e+00
1.375000000000000111e-01,2.679547741780950343e+00,1.778145273601151599e+00
1.250000000000000000e-01,2.400038632502380587e+00,1.601242845091068290e+00
1.125000000000000444e-01,2.279477602532578029e+00,1.324277144710513276e+00
9.999999999999997780e-02,1.989503105788821946e+00,9.649000101700305754e-01
8.750000000000002220e-02,1.943896833055449802e+00,7.558272751473048556e-01
7.500000000000001110e-02,1.946621843206056246e+00,5.146282513556097449e-01
6.250000000000000000e-02,1.782543042367833008e+00,2.590326107745494766e-01
4.999999999999998890e-02,1.795018366190576087e+00,2.028822106498035516e-01
3.749999999999997780e-02,1.791439732494438886e+00,1.827723892748414625e-01
2.500000000000002220e-02,1.795787168099808762e+00,1.779856315313811943e-01
1.249999999999995559e-02,1.812807908039721472e+00,1.880805715687564883e-01
0.000000000000000000e+00,1.805568304044474326e+00,1.731192931904094734e-01
-1.250000000000001110e-02,1.786479092949709857e+00,1.706285406703669516e-01
-2.500000000000002220e-02,1.809815386281144578e+00,1.893709443601787890e-01
-3.749999999999997780e-02,1.827626536151637726e+00,2.049411285605366173e-01
-5.000000000000004441e-02,1.817371727655057834e+00,2.074997638562213476e-01
-6.250000000000000000e-02,1.987698843086929568e+00,4.165355376227087292e-01
-7.499999999999995559e-02,2.179329429535685314e+00,7.260941706208245972e-01
-8.750000000000002220e-02,2.105025008547792620e+00,8.208518593911031669e-01
-1.000000000000000888e-01,2.241412278906672828e+00,1.141485606019310151e+00
-1.125000000000000444e-01,2.176970177353870550e+00,1.241963774491891881e+00
-1.250000000000000000e-01,2.350634895858756845e+00,1.474979640913656853e+00
-1.374999999999999556e-01,2.688128100856533642e+00,1.804532046104198040e+00
-1.500000000000000222e-01,2.854170791901031734e+00,2.193675917002756215e+00
