3.000000000000000444e-01,2.732167946825200922e+00,3.127413418005219548e+00
2.877551020408163907e-01,2.690701443365469014e+00,3.340121257478169348e+00
2.755102040816326814e-01,2.370196313614573835e+00,2.956093212724868469e+00
2.632653061224490276e-01,2.519599970870305850e+00,2.908808192941837234e+00
2.510204081632653184e-01,2.399383854847440656e+00,3.309014028686365627e+00
2.387755102040816646e-01,1.701775567641336862e+00,3.104886359425925502e+00
2.265306122448980108e-01,1.276465735353645714e+00,2.976266616429294576e+00
2.142857142857143016e-01,1.806049305370448277e+00,2.781654864675527250e+00
2.020408163265306478e-01,1.950941539522297541e+00,2.488735010918236679e+00
1.897959183673469941e-01,1.035914259224216094e+00,2.441239040218301959e+00
1.775510204081632848e-01,2.760253077137426667e-02,1.963664407733579642e+00
1.653061224489796310e-01,1.331440601861489346e-02,1.966066809622662781e+00
1.530612244897959773e-01,1.628438718054563972e-01,1.600964793741981973e+00
1.408163265306122680e-01,1.426044318692629154e-02,1.963227626212063148e+00
1.285714285714286143e-01,1.192550693403156455e-02,1.953865364629437051e+00
1.163265306122449605e-01,1.150889579717543666e-02,1.958284752233272696e+00
1.040816326530612512e-01,1.191011855143665234e-02,1.976886675664683679e+00
9.183673469387754196e-02,1.153994001223297185e-02,1.929060077732998035e+00
7.959183673469388820e-02,3.879471287632115656e-02,1.924329221446951843e+00
6.734693877551023444e-02,1.238845100840578299e-02,1.941574574616013793e+00
5.510204081632652517e-02,1.329400510429189219e-02,1.980918331752639094e+00
4.285714285714287142e-02,1.392828341966640890e-02,1.953285309939026382e+00
3.061224489795921766e-02,1.450196536385333496e-02,1.902874369981978120e+00
1.836734693877550839e-02,1.534009341744629017e-02,1.894591721082801161e+00
6.122448979591854634e-03,1.659523802934367159e-02,1.933792543421117838e+00
-6.122448979591799123e-03,1.835983257138826957e-02,1.965906975979226701e+00
-1.836734693877550839e-02,1.930017164879010635e-02,1.944732766675285607e+00
-3.061224489795910664e-02,2.020830911826775045e-02,1.893898751420032944e+00
-4.285714285714281591e-02,2.112349496453928138e-02,1.868238153058927153e+00
-5.510204081632652517e-02,2.241828397339891074e-02,1.899680863864999347e+00
-6.734693877551012342e-02,2.424043982684163240e-02,1.958080387737891614e+00
-7.959183673469394371e-02,2.590198117022062679e-02,1.966094142421110469e+00
-9.183673469387754196e-02,2.655611544398716814e-02,1.902053265518075298e+00
-1.040816326530611402e-01,2.691081646198827115e-02,1.843878553805938347e+00
-1.163265306122449605e-01,2.837890971014676508e-02,1.856419543135448214e+00
-1.285714285714285587e-01,2.926310750023540866e-02,1.896890345742539008e+00
-1.408163265306122680e-01,2.912870875437963136e-02,1.924250674682798090e+00
-1.530612244897959773e-01,2.960558751428659860e-02,1.958456270574162827e+00
-1.653061224489795755e-01,4.111924041640237226e-02,1.862341405346604306e+00
-1.775510204081632848e-01,5.494006138443095766e-02,1.842122489322960632e+00
-1.897959183673469941e-01,6.527138673898268406e-01,2.406958905571513263e+00
-2.020408163265305923e-01,4.952823582405843639e-01,1.919821073940590761e+00
-2.142857142857143016e-01,6.518394938841377551e-01,1.753991190528797484e+00
-2.265306122448980108e-01,4.054981826842572468e-01,1.609324106849922442e+00
-2.387755102040816091e-01,5.979246567253777567e-01,1.733251803185275941e+00
-2.510204081632653184e-01,7.674976994545243958e-01,1.774489010560119207e+00
-2.632653061224490276e-01,6.607819886751010729e-01,1.866482449158032297e+00
-2.755102040816326259e-01,3.624436594288569236e-01,1.343145239186863238e+00
-2.877551020408163351e-01,6.135793928816244414e-01,1.183235869168728804e+00
-3.000000000000000444e-01,7.560390843863499244e-01,1.531099608402924250e+00
