3.000000000000000444e-01,3.119051154620104960e+00,3.267528639341528596e+00
2.877551020408163907e-01,3.059481261089021853e+00,2.203591725843740967e+00
2.755102040816326814e-01,2.564595269758683571e+00,3.521135011370947865e+00
2.632653061224490276e-01,3.092016624801932512e+00,3.530079923082328541e+00
2.510204081632653184e-01,3.148479591324951699e+00,3.215454279905734847e+00
2.387755102040816646e-01,2.837141165679507360e+00,1.752644011764048493e+00
2.265306122448980108e-01,2.242244823611878157e+00,3.040993017324570946e+00
2.142857142857143016e-01,1.967584660062025925e+00,3.268980611248254675e+00
2.020408163265306478e-01,2.149157989586032436e+00,1.845941259131692158e+00
1.897959183673469941e-01,2.042594394900909549e+00,1.983760273485671632e+00
1.775510204081632848e-01,2.010346098266541759e+00,5.119455487454713793e-01
1.653061224489796310e-01,1.965368400532372384e+00,6.688271697681757999e-02
1.530612244897959773e-01,1.963953565225136311e+00,2.848101671973659599e-01
1.408163265306122680e-01,1.942062667083351180e+00,5.165388533863807252e-02
1.285714285714286143e-01,1.954409174699768048e+00,4.939392124394929862e-02
1.163265306122449605e-01,1.938337377087153257e+00,4.136598368605472892e-02
1.040816326530612512e-01,1.936902648429870810e+00,4.738417368196010809e-02
9.183673469387754196e-02,1.952642224014856653e+00,3.357642785954842446e-02
7.959183673469388820e-02,1.937775221592907604e+00,2.997475181802687974e-02
6.734693877551023444e-02,1.937631124567227525e+00,2.738799673407748755e-02
5.510204081632652517e-02,1.967249148834711248e+00,2.607115445974981377e-02
4.285714285714287142e-02,1.966379841549299901e+00,2.497084862579274089e-02
3.061224489795921766e-02,1.925099151633750560e+00,2.419716238947412432e-02
1.836734693877550839e-02,1.908434538358333876e+00,2.461787835440649996e-02
6.122448979591854634e-03,1.937713563005574180e+00,2.639200564805576493e-02
-6.122448979591799123e-03,1.959149870935321447e+00,2.909225153558008675e-02
-1.836734693877550839e-02,1.931852748186372093e+00,3.243991532359132013e-02
-3.061224489795910664e-02,1.893951200329987650e+00,3.660074656053510095e-02
-4.285714285714281591e-02,1.889811446356516322e+00,4.197777382074532881e-02
-5.510204081632652517e-02,1.914796213722280038e+00,4.913784723640378382e-02
-6.734693877551012342e-02,1.920901302844608249e+00,5.811124519990392562e-02
-7.959183673469394371e-02,1.884797116841743003e+00,6.806335941015607960e-02
-9.183673469387754196e-02,1.837493066129640029e+00,7.857409144963689585e-02
-1.040816326530611402e-01,1.826538787622596693e+00,9.162752990991365754e-02
-1.163265306122449605e-01,1.860636870848990876e+00,1.098615520697376058e-01
-1.285714285714285587e-01,1.865496824997077141e+00,1.311115668956684410e-01
-1.408163265306122680e-01,1.810400833697675127e+00,1.553056853164193618e-01
-1.530612244897959773e-01,1.738586664808959181e+00,1.893678480978575607e-01
-1.653061224489795755e-01,1.661742191127183688e+00,2.316757797286711773e-01
-1.775510204081632848e-01,1.622134278220869419e+00,2.743817121279651938e-01
-1.897959183673469941e-01,1.373472963475441011e+00,8.611023546927141226e-01
-2.020408163265305923e-01,9.262676350851902773e-01,1.733648787446718131e+00
-2.142857142857143016e-01,9.325833615458579695e-01,1.366266116998380964e+00
-2.265306122448980108e-01,9.144561744011742155e-01,1.711780282070072268e+00
-2.387755102040816091e-01,5.900395133373206313e-01,1.630424929148679203e+00
-2.510204081632653184e-01,8.733223494893621597e-01,2.073125352998828053e+00
-2.632653061224490276e-01,1.000137285459612668e+00,2.183499361406794570e+00
-2.755102040816326259e-01,4.944562511463153065e-01,1.968206122713924255e+00
-2.877551020408163351e-01,5.978086743240156320e-01,1.362367799646413635e+00
-3.000000000000000444e-01,8.822390833917054254e-01,1.585346550362809248e+00
